id,client_id,responsible_id,product,status,priority,date,deadline,closed_at,reopened_count,last_reopened_at,ai_suggested_category,final_category,is_admin_changed,keywords,confidence,sla_ttfr_min,sla_ttr_min
8aaaaa02-220d-48ee-92ed-94c3d6bd375b,d67e04d0-945c-4ca9-bf57-2d47ce35472b,897b5ec3-67d8-4d26-856f-792bc7e29ed6,API интеграция,closed,high,2025-12-30 21:08:17,2026-01-18 21:08:17,2025-12-30 21:28:17,0,,вопрос по оплате,вопрос по оплате,FALSE,"счёт, тариф, оплата",0.6172,30,480
a30152d1-dfa5-4352-8919-c6fee8440792,5a7795f2-7c64-491e-b71f-9aacdbe87f8c,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,мобильное приложение,open,low,2026-01-18 21:07:17,2026-04-07 21:07:17,,0,,проблема с доступом,запрос документов,TRUE,"договор, счёт-фактура, справка",0.8043,480,4320
e3a5fc0b-43bc-45fd-8054-efa4d38863fe,32f056fc-de27-429b-a2cd-a89b966c9f4e,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,личный кабинет,reopened,low,2025-11-06 21:01:17,2026-03-25 21:01:17,,1,2026-03-22 16:47:34,консультация,консультация,FALSE,"подскажите, настроить, как",0.9842,480,4320
b40af85e-b438-4a7a-bdd1-c340dcbacd62,c86b0b58-5945-4bdb-a0a9-0bf34ed47a8e,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,платёжный сервис,closed,medium,2025-09-28 21:09:17,2025-10-02 21:09:17,2025-09-28 23:17:17,0,,проблема с доступом,проблема с доступом,FALSE,"не войти, пароль, заблокирован",0.6338,120,1440
bfa30747-38c9-445e-8a8e-212adb290ebc,eb351974-e7b6-4aa0-8403-a380d510b27e,eddfa16c-17e6-4af0-b448-b1ba323469ed,личный кабинет,reopened,medium,2026-01-26 21:05:17,2026-08-16 21:05:17,,2,2025-07-01 03:47:40,проблема с доступом,проблема с доступом,FALSE,"аккаунт, пароль, не войти",0.8972,120,1440
1e10f093-9a93-438a-b50b-fb6cf92f8f9a,3f5d2349-ddeb-4939-8b40-c499b75a0421,d340f78e-648c-4c67-a9b2-5145b3b773db,платёжный сервис,open,medium,2026-05-12 21:08:17,2026-05-23 21:08:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"платёж, оплата, списание",0.9696,120,1440
a897a14e-08c5-4e47-986a-5a43e933571a,d4143a71-672c-4c03-9ef3-636ef78f2d1b,30800edf-4d58-43e3-a96b-940fd74841ac,платёжный сервис,closed,high,2026-01-17 21:08:17,2026-06-04 21:08:17,2026-01-19 17:08:17,0,,проблема с доступом,проблема с доступом,FALSE,"доступ, не войти, пароль",0.7545,30,480
af4158c3-50c9-47d5-82a7-a8edd1706f26,bdb151df-ee6f-4670-b4a5-57cf37475169,7277bbf3-61d9-4f3a-9dd0-9c5829a61d38,аналитический модуль,closed,high,2025-11-15 21:07:17,2026-02-09 21:07:17,2025-11-16 01:07:17,0,,жалоба на сервис,проблема с доступом,TRUE,"пароль, доступ, аккаунт",0.8742,30,480
82bbdb87-f195-43ce-9365-65fe6debada1,8fd0aa66-89ad-4ea5-aefa-bf95aab13e89,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,API интеграция,in_progress,high,2026-04-06 21:11:17,2026-04-07 21:11:17,,0,,запрос возврата,запрос возврата,FALSE,"вернуть, возврат, ошибочный платёж",0.636,30,480
5771c608-bb71-4e73-a504-0ed1f9342f40,4539034a-5dc1-4581-b28e-3ff77177f45c,ca155167-00f3-45f4-9fa5-fa1c385ebf77,аналитический модуль,in_progress,low,2025-11-05 21:02:17,2026-01-25 21:02:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"платёж, списание, тариф",0.7436,480,4320
23b6e533-3748-4333-aabd-08150c55ac05,ffa52c62-4596-4dc6-ab90-5945892dcd93,03dce095-23a2-437e-90ad-5715ecb15aaa,аналитический модуль,closed,low,2025-07-24 21:08:17,2026-04-26 21:08:17,2026-04-26 22:49:24,0,,проблема с доступом,проблема с доступом,FALSE,"доступ, заблокирован, пароль",0.9268,480,4320
da0c5512-bbd6-4ce7-a6eb-9c152c3de684,40992f63-6d4d-44ab-85a0-f7127b53b3b7,56bde063-d8b5-4af6-8ec8-6a52be007898,веб-сервис,closed,medium,2026-02-11 21:11:17,2026-10-19 21:11:17,2026-02-12 10:11:17,0,,технический сбой,технический сбой,FALSE,"500, сбой, недоступен",0.867,120,1440
485601cb-6c85-4a34-a56e-4dcf5bb0c78d,01043ca1-c62b-4d98-adb0-e177a02ceae7,14da04d8-6645-4c88-afbc-83a01b4d1263,веб-сервис,in_progress,medium,2025-09-04 21:06:17,2025-09-26 21:06:17,,0,,ошибка в данных,ошибка в данных,FALSE,"дублирование, расхождение, неверные данные",0.8302,120,1440
f416bbf4-412e-4aca-bb2c-24c86653356f,3d97d751-9f38-4dbc-85a4-90f0927e115c,3d8e1efe-dabe-4e37-8f44-ed067fd86cce,API интеграция,in_progress,high,2026-04-01 21:02:17,2026-11-18 21:02:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"тариф, счёт, списание",0.9848,30,480
b63fb208-10ee-4ae5-b392-d9de7e153bf1,3a8e0d84-37ac-4390-bbf3-0f1753856abe,518baab4-bdcf-45bc-9ec6-37549da23359,мобильное приложение,reopened,high,2026-01-05 21:04:17,2026-03-27 21:04:17,,1,2025-10-10 22:46:25,консультация,консультация,FALSE,"как, подскажите, инструкция",0.6623,30,480
f147d4d8-f80e-4220-ab4e-73828e9ca057,3f5d2349-ddeb-4939-8b40-c499b75a0421,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,веб-сервис,reopened,low,2026-03-28 21:07:17,2026-09-24 21:07:17,,3,2025-09-25 21:50:05,вопрос по оплате,вопрос по оплате,FALSE,"оплата, счёт, тариф",0.761,480,4320
2c1f4d51-7c92-429a-b3c8-96fcd38f3353,ff2e6674-5083-4887-a237-c408d1bc51bf,d340f78e-648c-4c67-a9b2-5145b3b773db,аналитический модуль,in_progress,high,2025-10-01 21:05:17,2026-03-06 21:05:17,,0,,запрос документов,запрос документов,FALSE,"акт, документ, справка",0.6472,30,480
11fc7f88-7382-4b4b-b9c2-fb6ddeabbd29,66cdab9f-f265-4e2a-9d06-dc52e2b83978,f090b8a0-c79f-4484-b609-c81063a3101c,мобильное приложение,in_progress,high,2026-04-23 21:07:17,2026-06-26 21:07:17,,0,,запрос возврата,вопрос по оплате,TRUE,"платёж, счёт, списание",0.9647,30,480
1a4baf8a-4615-4e9b-bd66-c17ba4f59a41,a9e87c16-da4e-45a6-83d5-23565b83e371,cecb8ec0-6040-43be-a205-6c4f2a90258d,API интеграция,open,medium,2026-04-05 21:04:17,2026-12-05 21:04:17,,0,,ошибка в данных,ошибка в данных,FALSE,"некорректно, расхождение, неверные данные",0.9208,120,1440
183ea74e-7729-460e-a7cd-c71e24af46ae,0ea0701d-62d6-42ce-891a-ce04009ee212,98a7ad04-976f-4a1f-9a4e-2cc4d7cc73a1,платёжный сервис,in_progress,low,2026-04-21 21:08:17,2026-07-04 21:08:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"тариф, оплата, платёж",0.9409,480,4320
dd1259fd-ab88-4953-b151-af4e8ccac2c3,8f6b0298-6fa5-437b-bf22-f93c54d8c0c0,ca155167-00f3-45f4-9fa5-fa1c385ebf77,мобильное приложение,open,medium,2025-08-06 21:11:17,2025-08-08 21:11:17,,0,,технический сбой,технический сбой,FALSE,"ошибка, недоступен, сбой",0.6995,120,1440
faddefb2-f8a4-45af-97c3-6315bcec701d,88b663d2-ef30-4c4b-8d81-d3ea2373b025,897b5ec3-67d8-4d26-856f-792bc7e29ed6,веб-сервис,open,high,2026-04-12 21:09:17,2027-02-07 21:09:17,,0,,технический сбой,технический сбой,FALSE,"недоступен, не работает, ошибка",0.8993,30,480
ee251fc8-7d40-4a2b-805f-4daa55a747a3,2ec2ac5d-c634-443b-92a2-04fdfacb75aa,96032794-c8cb-47f0-9d42-dc35caefb6d4,аналитический модуль,closed,low,2025-08-23 21:08:17,2025-09-02 21:08:17,2025-08-23 23:02:17,0,,запрос возврата,запрос возврата,FALSE,"вернуть, отмена, возврат",0.6769,480,4320
edfd7d69-2fa9-4d60-b817-48d761920281,3f7917c3-8978-4953-850c-6fe6bc6e08d1,658cb972-0bd8-4e76-9814-f7b6c8d826bd,веб-сервис,reopened,low,2026-03-06 21:11:17,2026-11-15 21:11:17,,1,2025-06-27 06:21:26,запрос возврата,запрос возврата,FALSE,"возврат, отмена, вернуть",0.887,480,4320
6d493cbd-91ca-41be-adbb-82b117a0e9e6,eabf70f5-1f01-4ff8-98c2-8d44df1095b8,cecb8ec0-6040-43be-a205-6c4f2a90258d,платёжный сервис,in_progress,high,2025-10-10 21:09:17,2026-02-09 21:09:17,,0,,проблема с доступом,проблема с доступом,FALSE,"пароль, аккаунт, не войти",0.7507,30,480
78d96b28-5cfe-4df3-8ebf-ba0ff08d401b,c7ade42b-711e-4c3c-9595-53415e31f9be,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,аналитический модуль,in_progress,high,2025-11-19 21:08:17,2025-11-28 21:08:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"платёж, списание, тариф",0.635,30,480
1f243c74-c8d5-4f9d-8e0e-179d1de19942,79664585-5871-4b40-be47-40ea3f3d2bd3,eddfa16c-17e6-4af0-b448-b1ba323469ed,API интеграция,open,medium,2026-02-03 21:08:17,2026-09-18 21:08:17,,0,,запрос возврата,запрос возврата,FALSE,"вернуть, отмена, возврат",0.7075,120,1440
dcd2a13d-f74e-47e8-a2cf-cf105a3abccb,6d2a6824-1d55-48c8-b1c7-ea4a3779afe1,cecb8ec0-6040-43be-a205-6c4f2a90258d,API интеграция,reopened,medium,2026-05-15 21:01:17,2026-08-09 21:01:17,,2,2026-02-11 16:33:28,ошибка в данных,ошибка в данных,FALSE,"некорректно, неверные данные, расхождение",0.7165,120,1440
7e111c3e-19c6-4523-9d6c-2665d04b39ad,b42584cb-0e4b-40e7-bc4a-c3849424cb42,f090b8a0-c79f-4484-b609-c81063a3101c,платёжный сервис,closed,high,2026-04-18 21:08:17,2026-05-22 21:08:17,2026-04-18 21:30:17,0,,технический сбой,технический сбой,FALSE,"недоступен, ошибка, не работает",0.7506,30,480
e895b69c-fccd-4acb-9769-94d1e56f1eff,1813baa3-9736-480a-b043-5fa10e985d04,5626d650-cef6-443a-8d1f-61aff974e528,платёжный сервис,in_progress,medium,2025-12-08 21:08:17,2026-02-08 21:08:17,,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, документ, договор",0.6077,120,1440
4d1419c0-cfbb-4efc-9768-8ba3119a2025,2b18f936-d617-4a12-8239-9baa6ad9c350,14da04d8-6645-4c88-afbc-83a01b4d1263,веб-сервис,closed,low,2026-02-12 21:09:17,2026-08-24 21:09:17,2026-02-12 22:42:17,0,,жалоба на сервис,жалоба на сервис,FALSE,"грубость, долго, некомпетентность",0.7908,480,4320
c5bed37c-9a49-4a85-8435-8f731b97aa90,865cf740-70bd-4974-a124-730318c4ee03,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,веб-сервис,open,medium,2025-10-08 21:07:17,2026-02-22 21:07:17,,0,,запрос документов,запрос документов,FALSE,"документ, справка, счёт-фактура",0.8396,120,1440
b34acc97-b1f3-475d-9c68-6e67308f4eaa,c0320072-35f6-4165-8d3c-b107cd42bcf3,cecb8ec0-6040-43be-a205-6c4f2a90258d,API интеграция,reopened,high,2026-05-18 21:06:17,2027-04-20 21:06:17,,2,2025-06-18 10:10:31,вопрос по оплате,вопрос по оплате,FALSE,"тариф, оплата, списание",0.6274,30,480
acc04268-2cd1-4f45-801a-1994ea27f983,48d186ee-2640-4bf0-b8dd-58bdfeafae03,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,платёжный сервис,reopened,medium,2025-09-21 21:13:17,2025-12-14 21:13:17,,2,2025-06-24 08:02:52,запрос возврата,запрос возврата,FALSE,"ошибочный платёж, отмена, возврат",0.8527,120,1440
33e60fe3-bf7d-4e68-9d7d-4ede8c93866e,fd886af7-310b-44b9-8c5f-46d6f037362d,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,мобильное приложение,in_progress,low,2026-03-05 21:07:17,2026-09-04 21:07:17,,0,,технический сбой,технический сбой,FALSE,"недоступен, сбой, не работает",0.9397,480,4320
5cf62b4a-7fa6-4110-9d96-bd1b50ac38df,fac8b468-bb50-4788-9801-9f442432a9a7,0b028ed6-0f00-457b-add5-3edd07308c53,аналитический модуль,open,high,2026-04-23 21:10:17,2026-12-25 21:10:17,,0,,запрос документов,запрос документов,FALSE,"документ, справка, акт",0.9662,30,480
7270c24a-b51b-4389-ac16-d3f259dbb654,e93365ac-5034-4bc2-8356-1c474781bf6e,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,личный кабинет,in_progress,low,2025-11-08 21:10:17,2026-01-23 21:10:17,,0,,запрос документов,запрос документов,FALSE,"заблокирован, пароль, доступ",0.7453,480,4320
bae4b6ed-4b78-4313-9194-a13fdd4bb78a,2336e6aa-e8fa-44d1-845e-ce6d440fd98f,7277bbf3-61d9-4f3a-9dd0-9c5829a61d38,аналитический модуль,reopened,high,2025-12-20 21:09:17,2026-06-16 21:09:17,,1,2025-06-20 03:43:11,проблема с доступом,проблема с доступом,FALSE,"не войти, аккаунт, заблокирован",0.7845,30,480
19760977-6191-4def-89ab-ac087a8f17b0,52b35e60-b3f3-415f-86fb-75560eedf51e,eddfa16c-17e6-4af0-b448-b1ba323469ed,веб-сервис,in_progress,medium,2026-02-04 21:01:17,2026-09-22 21:01:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"не решили, жалоба, долго",0.9824,120,1440
83babe54-5774-42d7-8d54-d534af3deb57,9720114d-9063-4ea3-9c5b-136e1bce9c9b,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,платёжный сервис,reopened,medium,2026-02-09 21:09:17,2026-04-25 21:09:17,,1,2025-11-26 22:33:54,проблема с доступом,проблема с доступом,FALSE,"доступ, аккаунт, не войти",0.9764,120,1440
51a56e81-e765-40b5-b314-f74fe2bc1cdb,6ab2d8fb-bdb0-40ab-9166-0dec96c1aeaa,56bde063-d8b5-4af6-8ec8-6a52be007898,API интеграция,open,low,2025-11-23 21:06:17,2026-02-28 21:06:17,,0,,запрос возврата,запрос возврата,FALSE,"возврат, отмена, ошибочный платёж",0.6399,480,4320
5690cb86-ef7f-44d3-abdc-d73e8b04a8cf,bdfdbc42-c2d8-4cfc-8d74-2f7a6b47f68a,ba2c27c5-fa18-4926-9b53-6368d6ba5179,веб-сервис,in_progress,low,2025-08-30 21:11:17,2025-10-07 21:11:17,,0,,консультация,консультация,FALSE,"инструкция, настроить, подскажите",0.6443,480,4320
af4ce655-fa1f-411d-8c82-139792ae882c,5803e832-8ba5-4dc6-b602-a1e305f25caa,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,аналитический модуль,in_progress,high,2026-03-05 21:08:17,2026-08-08 21:08:17,,0,,проблема с доступом,проблема с доступом,FALSE,"пароль, заблокирован, доступ",0.6092,30,480
5933baa1-9be2-43c1-9cce-3e33434f699f,03c17f21-9d86-4c05-b6a5-9fa5b2a6c5f0,98a7ad04-976f-4a1f-9a4e-2cc4d7cc73a1,личный кабинет,open,medium,2026-01-23 21:06:17,2026-02-02 21:06:17,,0,,технический сбой,технический сбой,FALSE,"недоступен, не работает, ошибка",0.9527,120,1440
cef680cf-6aa5-477d-86c1-3f9fba9f07db,1450154f-29b5-4167-becb-6d099b0cdcef,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,личный кабинет,reopened,low,2025-09-26 21:09:17,2026-04-30 21:09:17,,3,2026-05-03 05:48:32,проблема с доступом,проблема с доступом,FALSE,"доступ, пароль, заблокирован",0.6933,480,4320
8fd34d9c-0f09-49dc-b817-850f47aa11eb,635f8649-c7e7-49c7-9795-f4962d92bfc7,658cb972-0bd8-4e76-9814-f7b6c8d826bd,платёжный сервис,closed,medium,2025-11-11 21:03:17,2026-01-11 21:03:17,2025-11-11 23:12:17,0,,ошибка в данных,ошибка в данных,FALSE,"неверные данные, расхождение, некорректно",0.8109,120,1440
8158cc0a-cca7-4929-a4f7-c1ce68c5a430,48d186ee-2640-4bf0-b8dd-58bdfeafae03,d91d01af-1096-4a6e-8b38-b6e9d33ef3ff,аналитический модуль,in_progress,high,2026-01-29 21:05:17,2026-04-14 21:05:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"жалоба, долго, грубость",0.9732,30,480
4fb06428-7084-496e-8298-692c583d9b18,72bb3904-602e-45d4-b2b7-52efc59e4889,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,API интеграция,open,low,2026-02-12 21:10:17,2026-08-22 21:10:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"жалоба, некомпетентность, грубость",0.9051,480,4320
59e8c661-c751-4767-a24f-ca575b4045e8,3dfdbe4f-6f1a-4f14-9a6f-cb064ec31fa3,d91d01af-1096-4a6e-8b38-b6e9d33ef3ff,веб-сервис,open,low,2026-05-12 21:03:17,2026-11-16 21:03:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"списание, платёж, тариф",0.6199,480,4320
7b40a4f6-9a4c-4b86-92ef-d31ee82ea7d6,22421d19-2ed4-4780-b505-7fda38ba10ab,ba2c27c5-fa18-4926-9b53-6368d6ba5179,аналитический модуль,closed,low,2026-01-01 21:08:17,2026-06-08 21:08:17,2026-01-01 21:21:17,0,,проблема с доступом,проблема с доступом,FALSE,"не войти, пароль, заблокирован",0.918,480,4320
