"id","ticket_id","client_id","product","rating","comment","created_at","ai_suggested_category","final_category","is_admin_changed","sentiment","keywords_positive","keywords_neutral","keywords_negative","confidence"
"0744fc5b-3608-4284-98d9-68bf37142fb3","af69c32c-44d5-4f85-8908-cd4e81d81a26","46a7cab0-2232-420d-9e4a-1d6ae318ebd2","аналитический модуль","5","Эксперт с глубоким знанием продукта, решил всё сразу","2025-12-06 14:56:12","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.9522"
"ea0dec0b-c544-4d90-a4d4-19ff802daeeb","efad2952-77b3-427e-8318-fe282da5a923","367dcb9e-00be-463d-abdd-f6f8f981fb36","личный кабинет","3","Ответили в разумные сроки, без лишней спешки","2026-01-25 15:34:02","общее впечатление","скорость решения","1","neutral","","разумные","","0.7033"
"8c99aa05-9187-4ad4-89f1-da3cedef8753","a2e84d65-416e-4147-9471-baa2bc2d3a5d","8bc38d37-bea8-4537-aec3-f779757de69a","аналитический модуль","2","Ответ был поверхностным, пришлось искать решение самому","2026-05-13 00:05:22","качество ответа","качество ответа","","negative","","","поверхностным","0.9717"
"2d7b4c1d-a7fe-42ec-bcc9-1e89e918d4cb","c9e26449-0c50-4e01-87f2-20f0aff1e2c4","24059f53-22af-48be-9cf1-4908ca5da75a","платёжный сервис","1","Сотрудник не разбирается в продукте совсем","2025-11-01 00:31:11","техническая компетентность","техническая компетентность","","negative","","","","0.7489"
"51dcbb65-1dc2-4784-b268-5b38f6b11fb7","b34927ec-d714-47f0-afca-34c4392a72a9","1813baa3-9736-480a-b043-5fa10e985d04","личный кабинет","2","Ответ был поверхностным, пришлось искать решение самому","2026-05-08 13:39:32","качество ответа","качество ответа","","negative","","","поверхностным","0.7044"
"5a8f78d6-a928-4af2-91f4-1d73dc238ae9","2fa00e11-7b13-47c4-8130-93d3e65708df","602b3bb0-fce1-43a4-991c-82e84d9377a4","API интеграция","5","Превзошли все ожидания, рекомендую!","2026-01-13 00:56:41","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.7157"
"7e1e9ff7-dbd4-4a5e-acd3-97d546ca5988","a804be09-72b0-4994-b59f-7074ef5ae265","9c171f94-8575-4790-8212-ae16df055c0c","платёжный сервис","5","Общение на высшем уровне, чувствуешь себя важным клиентом","2026-01-26 11:48:25","вежливость","вежливость","","positive","","","","0.7731"
"8c8fa313-7960-4bad-adea-9e5fdeea5617","ccca91a8-9b47-4f92-b002-cc41d6bf7777","ee47740e-5038-49ed-8c64-d836d8b9d4c5","API интеграция","5","Превзошли все ожидания, рекомендую!","2025-08-05 23:13:50","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.9512"
"7242b334-b0aa-4bd1-8402-6842be64621a","0be3d6f1-afc3-45bc-add6-3581b6e2268e","46dd5707-7951-4460-a6cc-7ed0ddbd296e","аналитический модуль","4","Решили за один день, что приятно удивило","2025-12-01 17:00:02","вежливость","скорость решения","1","positive","приятно, решили","","","0.6083"
"72f398db-28f5-4db3-890e-8bea5dc0a9f8","f4eb1b92-7e1a-4f8f-b5cb-a59a718a9de5","564943ac-0bac-4f83-8b16-1f63d935da34","мобильное приложение","3","Помогли, но объяснение было неполным","2025-07-09 20:41:45","качество ответа","качество ответа","","neutral","помогли","","","0.9385"
"66d9cc4a-d131-4a94-b81a-44f7f94bce0a","fdf8413e-313e-4644-9e4e-339d46febf19","495f0334-edb8-4449-a4b3-4f51f9e59c31","платёжный сервис","3","В целом справились, но не быстро","2025-05-22 07:29:08","скорость решения","скорость решения","","neutral","быстро, справились","целом","","0.6198"
"2b1dac33-973b-4ba0-8f5e-aa0ca9f963d6","65bc7b59-c300-4cec-a0d8-47f8438ec37e","d6179da0-f621-4312-b294-b8748ee55bc4","аналитический модуль","2","Ответ был поверхностным, пришлось искать решение самому","2025-08-21 08:10:55","качество ответа","качество ответа","","negative","","","поверхностным","0.928"
"f5176680-2934-41e8-8804-d69b3691e349","93610ea7-8271-43f6-af89-43c830826af8","3ef0ad34-5c4f-4296-8244-a5166be8a7b5","API интеграция","5","Исчерпывающий ответ с первого раза, без лишних вопросов","2026-02-28 15:23:49","техническая компетентность","качество ответа","1","positive","исчерпывающий","","","0.7614"
"05517b8b-b48c-4f3c-bd0d-0be9402174a9","18f6879f-67b3-40b3-a53d-c74cf7690c66","24059f53-22af-48be-9cf1-4908ca5da75a","мобильное приложение","5","Выше всяких похвал, лучший сервис в своём классе","2025-09-22 07:12:26","общее впечатление","общее впечатление","","positive","лучший","","","0.7189"
"3ba39bd9-64e6-487d-834d-92e80ce82c87","a5a00c8b-98c8-4d0b-a775-61349504fe6f","48d186ee-2640-4bf0-b8dd-58bdfeafae03","аналитический модуль","1","Оператор был груб и не дал договорить","2025-07-22 20:28:18","вежливость","вежливость","1","negative","","","","0.9745"
"6c86d8a5-229b-49e8-a4e8-29a1a049ba5b","49711c62-60e9-492d-9b6d-51fda4c4d51f","0aa3b91a-d80d-40f0-84c7-eb58e2f0bd55","мобильное приложение","3","Проблему закрыли формально, не вникая в детали","2025-11-20 12:09:50","качество ответа","качество ответа","","neutral","","формально","формально","0.8856"
"acabb06b-0672-4cfb-872f-871664da91c0","1b549aac-b46d-49a7-afcf-9ed6c8404855","f56670db-637f-4d85-9d1d-e0f199acfe17","личный кабинет","3","Проблему закрыли формально, не вникая в детали","2025-10-25 07:14:25","качество ответа","качество ответа","","neutral","","формально","формально","0.7721"
"e7decdcc-8a3f-4ebb-bd2b-1d9fbd9e459e","a943e192-1164-40b2-bd49-0b6ebdcf71b4","977c8d22-da5c-4bbc-a50b-c8a2890f02c7","платёжный сервис","5","Молниеносный ответ, проблема исчезла за минуты","2025-09-25 16:53:09","скорость решения","скорость решения","","positive","молниеносный","","","0.7729"
"5a24b35c-659b-4291-b9d4-b091f63aba1a","a79e8cc9-4a8b-4e1c-9cf3-b9d920cff8c8","bed0d1eb-9fc4-4e15-a532-dc295f0501b8","веб-сервис","4","Вежливо и профессионально, доволен","2025-09-18 08:45:52","вежливость","вежливость","","positive","вежливо, доволен, профессионально","","","0.6368"
"effd42dd-5f73-4896-af14-7edfce05ffc5","95695f04-4c52-42de-b2dd-8934f45747ce","021d50f9-7ce8-45f0-a7ab-66d426fece65","мобильное приложение","4","Специалист хорошо разбирается в продукте","2026-05-11 10:01:55","техническая компетентность","техническая компетентность","","positive","хорошо","","","0.6491"
"dd1905c7-5d0e-4310-a2ab-4973a099f135","0525da78-7f48-431e-8937-0479f90b1f45","df3ea328-a24e-4f20-a5cd-4a1b447f9ab6","личный кабинет","5","Профессионально, быстро, вежливо — всё на высшем уровне!","2025-09-14 15:33:50","вежливость","вежливость","","positive","быстро, вежливо, профессионально","","","0.754"
"6c6edb54-fa11-426b-b3f9-182752a485a5","0ddd9f72-263a-4bc2-bcc8-aa2483fa8ae3","7e3f0a84-1712-4670-b2de-4a3ba258c36e","API интеграция","2","Решили, но пришлось очень долго ждать","2026-03-01 21:09:52","скорость решения","скорость решения","","negative","решили","","долго","0.6397"
"cb47837d-163b-41da-89f2-e1920211cb4a","70daa3b4-8a76-445c-af33-bc13c35ed0eb","a5e5c42f-823a-4237-8895-009d17553acd","аналитический модуль","3","Ответили в разумные сроки, без лишней спешки","2026-03-21 02:39:21","техническая компетентность","скорость решения","1","neutral","","разумные","","0.6786"
"ed31c5f0-4399-4d55-a75c-888241ebda9c","70ff207f-0fcb-419a-a3af-ac6c2db4a312","7a1ece91-230c-4512-b6fd-3651fe941d21","платёжный сервис","2","Могло быть гораздо лучше, много вопросов осталось","2025-06-15 23:57:10","общее впечатление","техническая компетентность","1","negative","","","","0.7011"
"ae263b56-9e6e-45d3-b01d-46c890a447a6","0d02098a-627a-45c3-9ee9-d634425259aa","d4143a71-672c-4c03-9ef3-636ef78f2d1b","аналитический модуль","3","Нормально, всё решили в итоге","2026-04-01 06:05:53","общее впечатление","общее впечатление","","neutral","решили","нормально","","0.6818"
"fbca0a53-6a13-40f6-9625-fb175b44503f","46f11a1a-7c69-47bd-b8bd-59fa8bffaa82","86a5df69-8e6a-4617-8f99-2299b8dbd527","аналитический модуль","3","Знания специалиста на среднем уровне","2025-09-11 19:44:16","техническая компетентность","техническая компетентность","","neutral","","","","0.7206"
"a8060716-f48e-4cd3-b9ae-72cc26cff991","37433981-8402-462c-8ed2-aff612cbb7a1","17bf5339-c94b-4332-85c0-61d2fa55ab83","мобильное приложение","4","Оперативно разобрались с проблемой","2025-07-18 06:35:11","скорость решения","скорость решения","","positive","оперативно","","","0.6194"
